x,y
-2.0947606040867,2.13620251713703
-2.06553178981656,2.11562260616372
-2.05867172682952,2.09612263142662
-2.0071954298438,2.07559498187415
-2.00692208961697,2.05668585984312
-2.06135481799701,2.03847214433883
-2.03298647250814,2.01905706682255
-2.00313371000811,2
-2.07309879602026,1.98069089669905
-2.01577558197574,1.96210065138441
-2.00695907606267,1.94331344289622
-2.07574462177901,1.92268182618748
-2.07397669688519,1.90339639051263
-2.05841259912907,1.88464590822057
-2.01585013738189,1.86727038612388
-2.04896503885972,1.84661309615291
-2.03219855987681,1.82835020754521
-2.04033438875847,1.80871837359143
-2.00220637071075,1.79217136128588
-2.01355063563728,1.77235208689418
-2.04291276076756,1.75089635742911
-1.99686039730099,1.73570034242205
-2.0749405751896,1.70933253642215
-2.04092756072118,1.69325856296096
-1.99676521963625,1.67868013156279
-1.99502453613751,1.65981904777336
-2.01498468946474,1.63834987883553
-1.97643070219498,1.6239893594038
-2.03074071228727,1.59776617581692
-2.06018495142185,1.57427542046013
-2.00710024724278,1.56238347745295
-2.02040262690692,1.54104995371322
-2.01972608076096,1.52172237476527
-2.05769813312063,1.4959942833769
-2.01924407069218,1.48282638651673
-2.01751610987077,1.46358518023172
-2.00988752901345,1.44540990656488
-2.04142079421256,1.41981795426426
-2.00994392614419,1.40619847464607
-1.97259983059541,1.39413706874215
-1.94775759077707,1.37988462172489
-2.00553999670586,1.34798257193714
-1.93792921345961,1.34329501591459
-2.00911691394851,1.30750299563604
-1.95436405078359,1.30052894730361
-1.94326645993735,1.28359733202551
-1.94976014832964,1.26235447455541
-1.97654432176823,1.23575331346957
-1.97405684150005,1.21644110239597
-1.94439882598803,1.20443750534025
-1.98294447326181,1.17387750049012
-1.91363284035304,1.17332760101377
-1.93703585155861,1.14671220593773
-1.95596240125961,1.12103591890208
-1.95145315295015,1.10215449799316
-1.93374396672482,1.08736380190004
-1.9524804851005,1.06114888234252
-1.87370634748985,1.06627620651102
-1.91610386904279,1.03220193916966
-1.89383419079089,1.01936516359713
-1.8458207423098,1.0156585738705
-1.83961077788116,0.99778637245587
-1.83256512648029,0.980213804380611
-1.88061455920497,0.942422909188891
-1.81924012098876,0.944807496909747
-1.87190677189579,0.90447395820855
-1.82738233687508,0.901059201154785
-1.85515259546134,0.869565118065347
-1.84728282703451,0.85193467162959
-1.77652487316591,0.860131784423666
-1.77217801497276,0.841509648949534
-1.83643625022805,0.793666553511101
-1.82379217993916,0.77803600606423
-1.75939588265191,0.785261859867482
-1.8020345832193,0.7454153674525
-1.74204622131661,0.751533301980961
-1.76250794921443,0.72120101160307
-1.72413679418614,0.71811852751995
-1.78396544513378,0.668536186010483
-1.71591910847298,0.680048775349541
-1.74430935190555,0.644869569622156
-1.7541094164942,0.618439015842111
-1.71607358616498,0.616091385149345
-1.68140137105759,0.612467633743488
-1.71330647292221,0.574273848114798
-1.67626894388527,0.572205777780527
-1.71845141149274,0.527685200462938
-1.68433751143453,0.524272965033302
-1.66773875722859,0.51149441075546
-1.66629306279823,0.490255092017714
-1.61743825230197,0.496121769895562
-1.64892756556223,0.455810602050279
-1.64707427825266,0.43452463580943
-1.59767125383042,0.441628864728423
-1.59254153597827,0.422470263336642
-1.62581161983083,0.379531624124654
-1.54559733571923,0.40686208776711
-1.59058181935898,0.355966785567762
-1.5702417122658,0.346130716712484
-1.57376758087872,0.320901523572505
-1.56030018463033,0.306659221121206
-1.542356933841,0.295468848044529
-1.5270277021452,0.282633747028185
-1.50886271912703,0.271835356267673
-1.52202642308396,0.239300893610299
-1.46978280106899,0.252590294995591
-1.48631680607738,0.217345225615258
-1.44319876695618,0.22491219143608
-1.44500174634744,0.200022641839927
-1.44103518985216,0.179182611835649
-1.42501041042885,0.167309343248075
-1.45880054508683,0.117383598224994
-1.39143167958437,0.145015444071444
-1.42803022119832,0.0920718762646462
-1.35960915769226,0.121736950034467
-1.4067070914178,0.0594188730795546
-1.33999120334982,0.088827933102718
-1.31727775396345,0.0829811231199322
-1.34152619362009,0.0380102662710569
-1.34541909770461,0.00953201371819801
-1.32931205132625,-0.00211023416987555
-1.3182446575167,-0.0180624913014453
-1.28210158734593,-0.01194318906572
-1.27276659909469,-0.0292345263304705
-1.22732473248381,-0.0139550275356615
-1.26942271110839,-0.0780859027923446
-1.22354145825612,-0.0619072674469443
-1.1911736732504,-0.0576490402838359
-1.20681967664765,-0.0985901370580766
-1.22488989335226,-0.142555731317488
-1.20430184429298,-0.149586390978721
-1.14525291732005,-0.118462848522022
-1.15645097478636,-0.156450974786355
-1.13202659061859,-0.158988186419883
-1.13738191778055,-0.191786719107851
-1.09865073517745,-0.179297715397766
-1.10848312476565,-0.217222870462576
-1.06786438725051,-0.202051912881291
-1.07077325849181,-0.233102459843343
-1.09070231008421,-0.283200756184526
-1.05639330433748,-0.274259158641444
-1.0547177078141,-0.30130806286497
-1.04515584344376,-0.319773948915586
-1.03058415699695,-0.332628892260143
-1.00313103003824,-0.330499674304011
-0.946648281386421,-0.293785223949431
-0.980872849482933,-0.364062147501508
-0.972413770321552,-0.384238677407269
-0.907778952562539,-0.335836759156762
-0.907625924886842,-0.365836077403941
-0.91229649352018,-0.402364417708061
-0.907592917482569,-0.427603637564494
-0.84649578359578,-0.38048802023556
-0.831629728041284,-0.392209145452547
-0.829448413702911,-0.420720284805063
-0.802991573949753,-0.417137439276815
-0.831941153922503,-0.488419812749631
-0.802555244366991,-0.481004448997224
-0.760523404190569,-0.45544958576868
-0.753146356283744,-0.477890964040071
-0.749060227269803,-0.505354885869604
-0.701963850156568,-0.4708257216383
-0.714540339277408,-0.522869496417514
-0.67350673288588,-0.496083126026178
-0.67399273476705,-0.531046296972627
-0.645607104903904,-0.522431100334715
-0.639962831861282,-0.548630003355973
-0.657979188229429,-0.612557157725081
-0.608793488600152,-0.570612617311388
-0.615510121985414,-0.617777250958172
-0.606264183366989,-0.63976425695853
-0.594063372628164,-0.657167157513172
-0.558300832699905,-0.634942808028429
-0.552483462713627,-0.663155338925285
-0.540030689573965,-0.680360122195488
-0.495090571332331,-0.640412693245
-0.50613822745808,-0.699340433899704
-0.481652708694947,-0.69511627193181
-0.442367200027488,-0.663156786876308
-0.415413997984191,-0.653063352264572
-0.40226980945962,-0.668666591939275
-0.424334636134899,-0.752521626923166
-0.404844878977593,-0.757163318086535
-0.357408163684597,-0.705961335401032
-0.333634102386716,-0.700776587372145
-0.323893575836859,-0.724030852846177
-0.312858007885219,-0.745062456761891
-0.278243720502616,-0.716406177726979
-0.300330238827824,-0.809020537206413
-0.269739751011814,-0.788768888943434
-0.24127018911875,-0.772297624885993
-0.229219931262503,-0.792292680321527
-0.217060160930738,-0.812460090483116
-0.208494414903231,-0.841517307346916
-0.178365251442061,-0.819737117960012
-0.176951916033389,-0.866854452762082
-0.159118272260268,-0.874694905901513
-0.13630061641601,-0.869967749608097
-0.120622074777908,-0.883164465154806
-0.0806833515584293,-0.832996859244449
-0.0736402157252805,-0.868528313852925
-0.0626523765944915,-0.89443855581644
-0.0266334167042268,-0.851584014695809
-0.00648400654331538,-0.851710208480037
-0.00222956094031512,-0.897536969763553
0.0300948317977375,-0.862171150133831
0.0366359298196874,-0.902743667350761
0.055313188366593,-0.907447047950715
0.0613233005271763,-0.951931978232089
0.0830037997253071,-0.947759551578523
0.108240099480607,-0.931448188112021
0.141454466117689,-0.887294683026681
0.138947690340576,-0.963761489540909
0.165170247361256,-0.942383689566701
0.188731051752034,-0.929311605652802
0.191805553088976,-0.991150031114266
0.213465360686606,-0.985351493397076
0.233430622437487,-0.98559060606962
0.272071430946498,-0.910903150304436
0.270963958969266,-0.995169369927126
0.298082854546421,-0.964695641317401
0.318657329563628,-0.960647830798936
0.338262532626604,-0.960443249482349
0.361613447654658,-0.942707102375341
0.377087800250816,-0.961052458182523
0.382985411314779,-1.02731421114122
0.417377433886919,-0.953278459602082
0.433087477423936,-0.971859517775697
0.442560010668892,-1.02535456713378
0.474320366562227,-0.957127029440885
0.483780283701324,-1.01367524748941
0.505721358269942,-0.998685987503602
0.517113250732172,-1.04882694460625
0.536054091619041,-1.05328096544289
0.558857144520017,-1.0313315915548
0.5793533870131,-1.02368361328902
0.603942546138925,-0.98420316158003
0.62128154591242,-0.997865253086334
0.641532585149654,-0.988451279833257
0.660533326611383,-0.988735875260052
0.679229501623946,-0.991641561706284
0.691492109563756,-1.05843956324727
0.715775047899616,-1.00678592277569
0.728092054718178,-1.08312980952784
0.752577868772095,-1.02237234525962
0.769517610379052,-1.05107278283078
0.786362213846114,-1.08612290675679
0.810390953430491,-1.01374949350156
0.82805949966902,-1.03733392293745
0.844541662006363,-1.09014019876402
0.867993370999122,-0.999422650164413
0.883580606715686,-1.08665721095111
0.904759932843176,-1.03058807640223
0.923709406850209,-1.03486709530623
0.943454525149116,-0.999475316552705
0.961573704102948,-1.05770650697755
0.980991108581763,-1.02531921967574
0.999999999999999,-1.01020804070868
1.01937342397883,-1.08333561513568
1.0377189883177,-1.00142372100191
1.05680346556901,-1.01316052819798
1.0764197243778,-1.04000398176484
1.0955141538173,-1.0393096553548
1.11309040546235,-0.998394903650202
1.13319228894732,-1.02636292828272
1.15093758909532,-1.00027851569511
1.17256972906952,-1.04844926684517
1.1908620104107,-1.03366478346308
1.20895940791816,-1.01854099393292
1.23074134210486,-1.05450073616387
1.24865682186764,-1.03745464539971
1.26658922371202,-1.02282149818578
1.28582233782241,-1.02368449859306
1.30789019536328,-1.052315949856
1.32299458313415,-1.01238431838982
1.3464291954576,-1.05003538157726
1.3605751234888,-1.00602270841275
1.3789023648701,-0.999321056833479
1.40644895757345,-1.06250078716371
1.42298420456352,-1.04048664254581
1.43451044039227,-0.985756673738624
1.46444955343339,-1.05659551100551
1.47847354842663,-1.02096309111057
1.49592819303291,-1.00869347307939
1.51114435709014,-0.984045452392584
1.53533043529743,-1.01141607778834
1.54492919624001,-0.957455626008238
1.57205369310707,-0.998810477521033
1.59397159036933,-1.01080597539516
1.61723092408809,-1.02837563699968
1.62881684768549,-0.989120574834528
1.65351869669853,-1.01246024566872
1.66132320226003,-0.958589933902017
1.69419791360585,-1.01650789865547
1.71030415899531,-1.00011996832223
1.72389815928897,-0.974060912795862
1.75191911399629,-1.00683859757268
1.75511916406922,-0.940994968879183
1.76445383234875,-0.901542126647676
1.78909618120201,-0.920466820795136
1.82728735272733,-0.987150498965286
1.83200434512697,-0.932425452030558
1.85364257727502,-0.938257023386712
1.86553391110978,-0.910796644909383
1.87775834822326,-0.885421421170221
1.91768005043368,-0.949957844044066
1.9110459145786,-0.865039230645279
1.94050805577102,-0.894586159827188
1.94891543068732,-0.859208000941438
1.99356337560129,-0.931986056684826
1.98501688196439,-0.847773546666526
2.00836552292124,-0.857041181876021
2.04583216903036,-0.904910600743492
2.05872087506498,-0.883729983700196
2.07931566585408,-0.883691856676573
2.07456187949713,-0.816949502635678
2.0978985634962,-0.824700847735924
2.13614219236704,-0.869567616135739
2.14724309829126,-0.845243638561191
2.17708723139166,-0.867184057932942
2.18641675586868,-0.839003746757316
2.18287827297814,-0.781286403728351
2.22398268394343,-0.828457097306307
2.21215826260679,-0.753535439823095
2.23319340432206,-0.754258642314053
2.2700572471891,-0.789466215667972
2.28942311437927,-0.785458571435733
2.28464472829932,-0.73000901171219
2.29496323191098,-0.707646165431068
2.34193864054429,-0.761160206671757
2.34702781173802,-0.727900531315492
2.34558528746163,-0.682392708963916
2.37021422066218,-0.689196824264154
2.37970633796541,-0.666277599173037
2.41300218541637,-0.689091429566595
2.42817834633765,-0.676988949213826
2.47229176502262,-0.718408881044555
2.46652065112127,-0.667591161387825
2.49960046806467,-0.687623290043979
2.48018334154428,-0.614085700413769
2.51442617976595,-0.635796525182536
2.55669774579155,-0.670384588542606
